Kehormatan	I-ORGANIZATION
.	O

Foto	O
monumental	O
lain	O
karya	O
Frans	B-PERSON
Mendur	I-PERSON
adalah	O
foto	O
Soeharto	B-PERSON
yang	O
menjemput	O
Panglima	O
Besar	O
Jendral	B-PERSON
Soedirman	I-PERSON
pulang	O
dari	O
perang	O
gerilya	O
di	O
Jogja	B-LOCATION
,	O
10	B-TIME
Juli	I-TIME
1949	I-TIME
.	O

Politisi	O
Partai	B-ORGANIZATION
Golkar	I-ORGANIZATION
Nurul	B-PERSON
Arifin	I-PERSON
menilai	O
kekisruhan	O
dalam	O
pemerintahan	O
Presiden	O
Joko	B-PERSON
Widodo	I-PERSON
(	I-PERSON
Jokowi	I-PERSON
)	I-PERSON
dan	O
Wakil	O
Presiden	O
Jusuf	B-PERSON
Kalla	I-PERSON
bukan	O
karena	O
gangguan	O
dari	O
Koalisi	O
Merah	O
Putih	O
(	O
KMP	O
)	O
.	O

Atas	O
perbuatannya	O
,	O
Waryono	B-PERSON
dianggap	O
melanggar	O
Pasal	O
2	O
ayat	O
(	O
1	O
)	O
atau	O
Pasal	O
3	O
Undang	O
-	O
undang	O
Nomor	O
31	O
tahun	O
1999	O
sebagaimana	O
diubah	O
dalam	O
Undang	O
-	O
undang	O
Nomor	O
20	O
tahun	O
2001	O
jo	O
Pasal	O
55	O
ayat	O
(	O
1	O
)	O
KUH	O
Pidana	O
.	O

"	O
Bukan	O
juga	O
oleh	O
mekanisme	O
konvensi	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
,	O
"	O
kata	O
dia	O
.	O

Adiknya	O
,	O
Frans	B-PERSON
Mendur	I-PERSON
berhasil	O
meloloskan	O
diri	O
.	O

Level	O
II	O
Berlanjut	O
Sekolah	O
yang	O
menghadirkan	O
para	O
pakar	O
ini	O
merupakan	O
kegiatan	O
tahunan	O
yang	O
dirancang	O
oleh	O
BEI	B-ORGANIZATION
dalam	O
gerakan	O
nasional	O
cinta	O
pasar	O
modal	O
.	O

Selain	O
perlawanan	O
dari	O
terpidana	O
,	O
menurut	O
Fadli	B-PERSON
,	O
Indonesia	B-LOCATION
juga	O
akan	O
terus	O
mendapatkan	O
tekanan	O
dari	O
dunia	O
internasional	O
jika	O
eksekusi	O
mati	O
terus	O
ditunda	O
.	O

VP	O
Garuda	B-ORGANIZATION
Indonesia	I-ORGANIZATION
Tiongkok	B-LOCATION
Region	O
I	O
Wayan	B-PERSON
Subagja	I-PERSON
mengatakan	O
,	O
turis	O
-	O
turis	O
Tiongkok	B-LOCATION
senang	O
ke	O
Indonesia	B-LOCATION
asalkan	O
dilayani	O
dengan	O
baik	O
oleh	O
orang	O
-	O
orang	O
yang	O
bisa	O
berbahasa	O
Mandarin	O
.	O

Penyelenggaraan	O
Munas	O
IX	O
Golkar	O
ini	O
ditentang	O
oleh	O
kelompok	O
yang	O
berseberangan	O
dengan	O
Ketua	O
Umum	O
Partai	B-ORGANIZATION
Golkar	I-ORGANIZATION
Aburizal	B-PERSON
Bakrie	I-PERSON
.	O

PPP	O
lanjut	O
Lukman	B-PERSON
juga	O
merasa	O
terhormat	O
bisa	O
diterima	O
di	O
Wisma	B-LOCATION
Negara	I-LOCATION
oleh	O
Presiden	O
SBY	O
.	O

Negatif	O
foto	O
dikubur	O
di	O
tanah	O
dekat	O
sebuah	O
pohon	O
di	O
halaman	O
belakang	O
kantor	O
harian	O
Asia	B-ORGANIZATION
Raya	I-ORGANIZATION
.	O

Indeks	O
biaya	O
tenaga	O
kerja	O
sektor	O
swasta	O
secara	O
keseluruhan	O
,	O
termasuk	O
gaji	O
dan	O
manfaat	O
(	O
benefit	O
)	O
,	O
naik	O
4.7	B-QUANTITY
%	I-QUANTITY
dalam	O
12	B-TIME
bulan	I-TIME
berakhir	O
pada	O
september	B-TIME
,	O
dibandingkan	O
dengan	O
4.5	B-QUANTITY
%	I-QUANTITY
untuk	O
12	B-TIME
bulan	I-TIME
yang	O
berakhir	O
pada	O
juni	B-TIME
dan	O
12	B-QUANTITY
bulan	I-QUANTITY
yang	O
berakhir	O
pada	O
september	B-TIME
1988	B-TIME
.	O

Berbeda	O
dengan	O
pasaran	O
ikan	O
kering	O
yang	O
cenderung	O
stabil	O
.	O

Slamet	B-PERSON
mengatakan	O
,	O
seluruh	O
anak	O
bangsa	O
harus	O
rukun	O
dan	O
bahu	O
membahu	O
melakukan	O
hal	O
-	O
hal	O
yang	O
bisa	O
menopang	O
kemajuan	O
negara	O
-	O
bangsa	O
dan	O
mewujudkan	O
kehidupan	O
rakyat	O
yang	O
berkemakmuran	O
dan	O
berkeadilan	O
.	O

Pertemuan	O
-	O
pertemuan	O
dimulai	O
sejak	O
awal	B-TIME
2006	I-TIME
,	O
dan	O
mungkin	O
yang	O
pertama	O
kalinya	O
diupayakan	O
dalam	O
menjalin	O
kontak	O
antara	O
pejabat	O
-	O
pejabat	O
senior	O
AS	B-LOCATION
di	O
Baghdad	B-LOCATION
dengan	O
pemberontak	O
Arab	B-ORGANIZATION
Sunni	I-ORGANIZATION
,	O
kata	O
laporan	O
tersebut	O
.	O

Ketua	O
Dewan	O
Pertimbangan	O
Partai	B-ORGANIZATION
Golkar	I-ORGANIZATION
Akbar	B-PERSON
Tandjung	I-PERSON
memastikan	O
pelaksanaan	O
Musyawarah	O
Nasional	O
IX	O
Partai	O
Golkar	O
di	O
Bali	B-LOCATION
akan	O
berlangsung	O
aman	O
.	O

Sejak	O
penetapan	O
tersangka	O
itu	O
,	O
sejumlah	O
pimpinan	O
KPK	O
dikejutkan	O
dengan	O
sejumlah	O
kasus	O
pidana	O
yang	O
membelit	O
mereka	O
.	O

Pileg	O
,	O
kata	O
Nurul	O
lagi	O
,	O
tak	O
bisa	O
disamakan	O
dengan	O
Pilgub	O
.	O

Dua	O
pelampung	O
tsunami	O
buatan	O
Indonesia	B-LOCATION
dipasang	O
.	O

Ruhut	B-PERSON
mengatakan	O
tak	O
ada	O
ambisi	O
politik	O
tertentu	O
terkait	O
dengan	O
dukungannya	O
kepada	O
calon	O
presiden	O
yang	O
sebelumnya	O
sering	O
dikritiknya	O
itu	O
.	O

Wakil	O
Presiden	O
Jusuf	B-PERSON
Kalla	I-PERSON
mengatakan	O
Presiden	O
Joko	B-PERSON
Widodo	I-PERSON
telah	O
menegur	O
Menteri	O
Koordinator	O
Politik	O
Hukum	O
dan	O
Keamanan	O
Tedjo	B-PERSON
Edhy	I-PERSON
Purdijatno	I-PERSON
.	O

Kepada	O
penyidik	O
Komisi	O
Pemberantasan	O
Korupsi	O
,	O
Agus	B-PERSON
menyebut	O
enam	O
koleganya	O
sesama	O
fraksi	O
turut	O
menerima	O
duit	O
yang	O
diduga	O
suap	O
itu	O
.	O

StatesWest	B-ORGANIZATION
telah	O
menawarakan	O
membeli	O
Mesa	B-ORGANIZATION
untuk	O
$	B-QUANTITY
7	I-QUANTITY
per	I-QUANTITY
lembar	I-QUANTITY
saham	I-QUANTITY
dan	O
satu	O
saham	O
untuk	O
dari	O
saham	O
preferrred	O
yang	O
bisa	O
diubah	O
dari	O
StatesWest	B-ORGANIZATION
yang	O
dinilai	O
pada	O
$	B-QUANTITY
3	I-QUANTITY
per	I-QUANTITY
lembar	I-QUANTITY
saham	I-QUANTITY
.	O

Akbar	B-PERSON
menjelaskan	O
pendekatan	O
itu	O
pertama	O
meliputi	O
pembangunan	O
infrastruktur	O
secara	O
holistik	O
dengan	O
mengedepankan	O
pemerataan	O
lingkungan	O
sosial	O
yang	O
berkelanjutan	O
.	O

Politisi	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
Ruhut	B-PERSON
Sitompul	I-PERSON
tampaknya	O
sangat	O
percaya	O
diri	O
ketika	O
ditanya	O
soal	O
peluang	O
menjadi	O
calon	O
ketua	O
umum	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
.	O

Mantan	O
Ketua	O
Mahkamah	B-ORGANIZATION
Konstitusi	I-ORGANIZATION
Mahfud	B-PERSON
Md.	I-PERSON
bersikukuh	O
maju	O
sebagai	O
calon	O
presiden	O
pada	O
Pemilu	O
2014	O
melalui	O
Partai	B-ORGANIZATION
Kebangkitan	I-ORGANIZATION
Bangsa	I-ORGANIZATION
(	I-ORGANIZATION
PKB	I-ORGANIZATION
)	I-ORGANIZATION
.	O

"	O
Saya	O
belum	O
tahu	O
mekanismenya	O
(	O
pertemuannya	O
)	O
.	O
Apakah	O
dikirim	O
langsung	O
(	O
undangan	O
)	O
kepada	O
Beliau	O
(	O
Ical	O
)	O
atau	O
dikirim	O
melalui	O
kurir	O
,	O
"	O
kata	O
Agung	B-PERSON
yang	O
juga	O
Menko	O
Kesra	O
ini	O
di	O
kompleks	B-LOCATION
Istana	I-LOCATION
Kepresidenan	I-LOCATION
Jakarta	I-LOCATION
,	O
Selasa	B-TIME
(	I-TIME
1/3/2011	I-TIME
)	I-TIME
.	O

Struktur	O
awal	O
yang	O
setengah	O
jadi	O
,	O
daripada	O
menguntungkan	O
bentuk	O
peralihan	O
tersebut	O
,	O
akan	O
lebih	O
merupakan	O
kerugian	O
yang	O
besar	O
.	O

Mereka	O
adalah	O
spesies	O
Diadectes	O
absitus	O
dan	O
Orobates	O
pabsti	O
yang	O
fosilnya	O
ditemukan	O
di	O
Formasi	B-LOCATION
Tambach	I-LOCATION
di	O
Jerman	B-LOCATION
bagian	O
tengah	O
.	O

Dia	O
merasa	O
sudah	O
seharusnya	O
tidak	O
aktif	O
di	O
partai	O
asalnya	O
bila	O
menjadi	O
peserta	O
konvensi	O
.	O

Rencana	O
ini	O
didukung	O
oleh	O
Menteri	O
Energi	O
dan	O
Sumber	O
Daya	O
Mineral	O
(	O
ESDM	O
)	O
Jero	B-PERSON
Wacik	I-PERSON
.	O

Dencis	O
besar	O
menjadi	O
Rp	B-QUANTITY
13	I-QUANTITY
ribu	I-QUANTITY
/	I-QUANTITY
kg	I-QUANTITY
sebelumnya	O
Rp	B-QUANTITY
15	I-QUANTITY
ribu	I-QUANTITY
,	O
sementara	O
untuk	O
dencis	O
kecil	O
Rp	B-QUANTITY
18	I-QUANTITY
ribu	I-QUANTITY
/	I-QUANTITY
kg	I-QUANTITY
dari	O
Rp	B-QUANTITY
22	I-QUANTITY
ribu	I-QUANTITY
.	O
Udang	O
kapur	O
Rp	B-QUANTITY
25	I-QUANTITY
ribu	I-QUANTITY
/	I-QUANTITY
kg	I-QUANTITY
dari	O
Rp	B-QUANTITY
30	I-QUANTITY
ribu	I-QUANTITY
.	O

Saat	O
ini	O
,	O
kata	O
Anis	O
,	O
ia	O
fokus	O
pada	O
pemenangan	O
PKS	B-ORGANIZATION
pada	O
Pemilu	O
Legislatif	O
2014	O
.	O

Bahkan	O
,	O
tingkat	O
elektabilitas	O
Gubernur	O
DKI	O
Jakarta	O
melebihi	O
nama	O
lain	O
yang	O
mendeklarasikan	O
diri	O
sebagai	O
calon	O
presiden	O
.	O

Ia	O
mengaku	O
,	O
tidak	O
mudah	O
untuk	O
mewujudkan	O
itu	O
semua	O
,	O
tetapi	O
ia	O
yakin	O
,	O
jika	O
terpilih	O
sebagai	O
presiden	O
dia	O
bisa	O
mewujudkannya	O
.	O

Menurut	O
dia	O
,	O
hak	O
politik	O
seorang	O
warga	O
negara	O
,	O
termasuk	O
membentuk	O
suatu	O
partai	O
,	O
tak	O
boleh	O
dihalangi	O
.	O

Seperti	O
diketahui	O
sebelumnya	O
Ketua	O
Umum	O
PPP	O
,	O
Surya	B-PERSON
Dharma	I-PERSON
Ali	I-PERSON
dan	O
32	O
DPW	O
PPP	O
melakukan	O
pertemuan	O
dengan	O
Presiden	O
SBY	O
.	O

Waktu	O
penetapan	O
Ical	O
sebagai	O
calon	O
presiden	O
dilakukan	O
jauh	O
hari	O
tanpa	O
mempertimbangkan	O
dinamika	O
yang	O
terjadi	O
saat	O
ini	O
.	O

Hasyim	B-PERSON
yang	O
tak	O
lain	O
salah	O
seorang	O
Wakil	O
Ketua	O
Umum	O
DPP	O
Gerindra	O
ini	O
kemudian	O
mengungkap	O
,	O
sesuatu	O
hal	O
yang	O
tak	O
akan	O
mungkin	O
terjadi	O
,	O
kakaknya	O
,	O
Prabowo	B-PERSON
Subianto	I-PERSON
akan	O
bersanding	O
dengan	O
Sri	B-PERSON
Mulyani	I-PERSON
dalam	O
pertarungan	O
Pilpres	O
2014	O
nanti	O
.	O

Foto	O
bersejarah	O
proklamasi	O
kemerdekaan	O
Indonesia	B-LOCATION
karya	O
Frans	B-PERSON
Mendur	I-PERSON
tersebut	O
baru	O
bisa	O
dipublikasikan	O
pertama	O
kali	O
pada	O
20	B-TIME
Februari	I-TIME
1946	I-TIME
di	O
halaman	O
muka	O
Harian	B-ORGANIZATION
Merdeka	I-ORGANIZATION
.	O

"	O
Yang	O
jelas	O
pimpinan	O
segera	O
menyampaikan	O
ini	O
ke	O
Badan	B-ORGANIZATION
Kehormatan	I-ORGANIZATION
dan	O
kewenangan	O
selanjutnya	O
ada	O
pada	O
Badan	B-ORGANIZATION
Kehormatan	I-ORGANIZATION
sesuai	O
dengan	O
surat	O
ketika	O
diminta	O
,	O
"	O
kata	O
dia	O
.	O

Anggota	O
Fraksi	O
PDI	B-ORGANIZATION
Perjuangan	I-ORGANIZATION
TB	B-PERSON
Hasanuddin	I-PERSON
mengingatkan	O
,	O
agar	O
seluruh	O
kader	O
PDI	B-ORGANIZATION
-	I-ORGANIZATION
P	I-ORGANIZATION
mendukung	O
keputusan	O
Presiden	O
Joko	B-PERSON
Widodo	I-PERSON
terkait	O
pergantian	O
kepala	O
Polri	B-ORGANIZATION
.	O

Sutiyoso	B-PERSON
mengatakan	O
kriteri	O
yang	O
disodorkannya	O
tersebut	O
disesuaikan	O
dengan	O
kriteria	O
yang	O
diinginkan	O
Jokowi	B-PERSON
.	O

Erly	B-PERSON
Sukrismanto	I-PERSON
juga	O
mengaku	O
akan	O
memerintahkan	O
stafnya	O
untuk	O
mengecek	O
ke	O
lokasi	O
penemuan	O
demi	O
mengetahui	O
persis	O
jenis	O
hewan	O
tangkapan	O
warga	O
Teluk	B-LOCATION
Lingga	I-LOCATION
itu	O
.	O

Berdasarkan	O
hasil	O
penelitian	O
mereka	O
,	O
Parker	B-PERSON
dan	O
rekan	O
-	O
rekannya	O
mengatakan	O
bahwa	O
aktivitas	O
fisik	O
mengurangi	O
resiko	O
tekanan	O
darah	O
tinggi	O
di	O
kalangan	O
kaum	O
dewasa	O
muda	O
,	O
terutama	O
saat	O
mereka	O
beranjak	O
paruh	O
baya	O
.	O

"	O
Selain	O
itu	O
,	O
konvensi	O
dari	O
tingkat	O
bawah	O
yang	O
terpilih	O
justru	O
bukan	O
kader	O
partai	O
sejatinya	O
,	O
"	O
ujarnya	O
.	O

"	O
Keppresnya	O
sudah	O
keluar	O
,	O
nomornya	O
nanti	O
saja	O
setelah	O
dilantik	O
,	O
"	O
katanya	O
.	O

Trojan	O
ini	O
yang	O
mengirimkan	O
informasi	O
spesifik	O
ke	O
remote	O
komputer	O
mengenai	O
data	O
login	O
.	O

Seperti	O
diketahui	O
,	O
PPP	O
akhirnya	O
resmi	O
bergabung	O
ke	O
koalisi	O
Jokowi	O
-	O
JK	O
pada	O
pemilihan	O
pimpinan	O
MPR	O
malam	O
ini	O
.	O

"	O
Mayoritas	O
publik	O
khawatir	O
pada	O
menteri	O
dari	O
parpol	O
tidak	O
lagi	O
fokus	O
menjalankan	O
tugas	O
di	O
kementerian	O
,	O
"	O
ujar	O
peneliti	O
LSI	B-ORGANIZATION
,	O
Ardian	B-PERSON
Sofa	I-PERSON
,	O
menyampaikan	O
poin	O
kesimpulan	O
survei	O
LSI	B-ORGANIZATION
di	O
Kantor	B-LOCATION
Lingkaran	I-LOCATION
Survei	I-LOCATION
Indonesia	I-LOCATION
di	O
Jl	B-LOCATION
Pramuka	I-LOCATION
,	I-LOCATION
Jakarta	I-LOCATION
Timur	I-LOCATION
,	O
Selasa	B-TIME
(	I-TIME
29/1/2013	I-TIME
)	I-TIME
.	O

"	O
Demi	O
Allah	O
tidak	O
pernah	O
,	O
"	O
sumpah	O
Susno	B-PERSON
.	O

Ketua	O
DPP	O
Partai	B-ORGANIZATION
Golkar	I-ORGANIZATION
Hajriyanto	B-PERSON
Tohari	I-PERSON
mengatakan	O
,	O
percepatan	O
Rapat	O
Pimpinan	O
Nasional	O
(	O
Rapimnas	O
)	O
Partai	O
Golkar	O
(	O
PG	O
)	O
dari	O
Oktober	B-TIME
2012	I-TIME
menjadi	O
Juli	B-TIME
2012	I-TIME
belum	O
dibicarakan	O
dengan	O
seluruh	O
unsur	O
yang	O
ada	O
di	O
Partai	B-ORGANIZATION
Golkar	I-ORGANIZATION
.	O

"	O
Ada	O
lagi	O
nanti	O
masa	O
persiapan	O
untuk	O
tahap	O
pelaksanaan	O
karena	O
UU	O
selesai	O
kita	O
akan	O
selesaikan	O
lagi	O
PP	O
-	O
nya	O
.	O
Setelah	O
PP	O
lalu	O
Perda	O
-	O
nya	O
.	O
Dengan	O
begitu	O
nanti	O
landasan	O
perpanjangan	O
berdasarkan	O
UU	O
yang	O
baru	O
.	O
Kiami	O
harap	O
dalam	O
satu	O
tahun	O
ini	O
UU	O
itu	O
selesai	O
,	O
"	O
ujar	O
Mendagri	B-PERSON
.	O

Pejabat	O
Hamas	B-ORGANIZATION
yang	O
tewas	O
tersebut	O
dilaporkan	O
bernama	O
Mohammed	B-PERSON
al	I-PERSON
-	I-PERSON
Ghu	I-PERSON
,	O
yang	O
memegang	O
peranan	O
penting	O
bagi	O
keuangan	O
Hamas	B-ORGANIZATION
.	O

Sutan	B-PERSON
menjawab	O
diplomatis	O
,	O
"	O
Itu	O
kan	O
hak	O
preogatif	O
presiden	O
.	O
"	O
Lagipula	O
,	O
Sutan	B-PERSON
melanjutkan	O
,	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
tidak	O
bisa	O
bilang	O
apa	O
-	O
apa	O
soal	O
perombakan	O
kabinet	O
.	O

Vanstone	B-PERSON
akan	O
digantikan	O
oleh	O
Kevin	B-PERSON
Andrews	I-PERSON
,	O
yang	O
telah	O
pindah	O
dari	O
posisinya	O
semula	O
sebagai	O
Menteri	O
Hubungan	O
Lapangan	O
Kerja	O
.	O

Untuk	O
keseluruhan	O
1988	B-TIME
,	O
Bouygues	O
mendapatkan	O
laba	O
keseluruhan	O
sebesar	O
519	B-QUANTITY
juta	I-QUANTITY
francs	I-QUANTITY
,	O
setelah	O
pembayaran	O
kepada	O
bunga	O
minoritas	O
,	O
atas	O
pendapatan	O
sebesar	O
50	B-QUANTITY
miliar	I-QUANTITY
francs	I-QUANTITY
.	O

Sementara	O
itu	O
,	O
Ketua	O
Umum	O
Angkatan	O
Muda	O
Demokrat	O
Boyke	B-PERSON
Novrison	I-PERSON
yang	O
juga	O
Anggota	O
Badan	O
Pengurus	O
Harian	O
DPP	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
menambahkan	O
,	O
Partai	B-ORGANIZATION
Demokrat	I-ORGANIZATION
tidak	O
pernah	O
mengajarkan	O
kadernya	O
menjadi	O
avonturir	O
politik	O
.	O

Penurunan	O
harga	O
ini	O
telah	O
terjadi	O
selama	O
dua	O
hari	O
belakangan	O
.	O

"	O
Sudah	O
ada	O
ketentuan	O
,	O
bila	O
ada	O
fakta	O
hukum	O
,	O
siapa	O
pun	O
kadernya	O
akan	O
dinonaktifkan	O
sementara	O
,	O
dan	O
lazimnya	O
segera	O
mundur	O
dari	O
jabatan	O
,	O
"	O
kata	O
Marzuki	B-PERSON
saat	O
dihubungi	O
,	O
Jumat	B-TIME
,	I-TIME
8	I-TIME
Februari	I-TIME
2013	I-TIME
.	O

Menteri	O
Kelautan	O
dan	O
Perikanan	O
Sharif	B-PERSON
Cicip	I-PERSON
Sutardjo	I-PERSON
mengatakan	O
pemerintah	O
terus	O
berupaya	O
mempromosikan	O
potensi	O
wisata	O
bahari	O
di	O
beragam	O
daerah	O
termasuk	O
Raja	B-LOCATION
Ampat	I-LOCATION
.	O

Jero	B-PERSON
menuturkan	O
,	O
psikologis	O
masyarakat	O
memang	O
sudah	O
terbentuk	O
bahwa	O
harga	O
BBM	O
murah	O
.	O

Mantan	O
istri	O
penyanyi	O
dangdut	O
Rhoma	B-PERSON
Irama	I-PERSON
itu	O
mendapat	O
nomor	O
urut	O
1	O
di	O
daerah	O
pemilihan	O
Jawa	B-LOCATION
Tengah	I-LOCATION
V	O
dan	O
diharapkan	O
menjadi	O
vote	O
getter	O
di	O
wilayah	O
bukan	O
basis	O
perolehan	O
suara	O
PPP	B-ORGANIZATION
tersebut	O
.	O

walaupun	O
tim	O
tuan	O
rumah	O
Indonesia	B-LOCATION
berhasil	O
mengumpulkan	O
medali	O
yang	O
berjumlah	O
sama	O
dua	O
emas	O
,	O
dua	O
perak	O
,	O
dan	O
satu	O
perunggu	O
.	O

Dalam	O
kesempatan	O
itu	O
,	O
Benny	B-PERSON
yang	O
memimpin	O
jalannya	O
sidang	O
mengatakan	O
,	O
bahwa	O
fakta	O
dan	O
bukti	O
yang	O
akan	O
disampaikan	O
oleh	O
Hasto	B-PERSON
dan	O
Zainal	B-PERSON
hubungannya	O
dengan	O
komisi	O
III	O
DPR	O
adalah	O
kaitan	O
mitra	O
kerja	O
.	O

Dengan	O
gugatan	O
tersebut	O
,	O
terhitung	O
sudah	O
ada	O
tiga	O
institusi	O
yang	O
menjadi	O
tujuan	O
bagi	O
tim	O
Prabowo	B-PERSON
-	I-PERSON
Hatta	I-PERSON
untuk	O
melayangkan	O
tuntutan	O
mereka	O
.	O

Mereka	O
mengatakan	O
,	O
nantinya	O
,	O
teknologi	O
itu	O
diharapkan	O
bisa	O
dipakai	O
untuk	O
mengukur	O
tingkat	O
kepadatan	O
aliran	O
penumpang	O
yang	O
melalui	O
gerbang	O
masuk	O
.	O

Golkar	B-ORGANIZATION
merasa	O
dikhianati	O
PDI	B-ORGANIZATION
Perjuangan	I-ORGANIZATION
yang	O
semula	O
bersama	O
di	O
koalisi	O
besar	O
?	O
"	O
Memang	O
sebelumnya	O
ada	O
dalam	O
koalisi	O
besar	O
.	O
Kita	O
belum	O
tahu	O
apakah	O
koalisi	O
itu	O
berlaku	O
pada	O
periodenya	O
.	O
Saya	O
kira	O
harus	O
sama	O
-	O
sama	O
diakui	O
bahwa	O
di	O
dalam	O
politik	O
banyak	O
perubahan	O
karena	O
adanya	O
kepentingan	O
,	O
"	O
kata	O
Ketua	O
DPR	B-ORGANIZATION
ini	O
.	O

Anggapan	O
itu	O
sebenarnya	O
tidak	O
serta	O
merta	O
benar	O
.	O

Menteri	O
Penerangan	O
Sikhanyiso	B-PERSON
Ndlovu	I-PERSON
menyatakan	O
terdapat	O
bukti	O
nyata	O
bahwa	O
musuh	O
lama	O
Harare	B-PERSON
bekerja	O
dengan	O
MDC	B-ORGANIZATION
,	O
yang	O
pemimpinnya	O
,	O
Morgan	B-PERSON
Tsvangirai	I-PERSON
,	O
saat	O
dirawat	O
seksama	O
sesudah	O
ditangkap	O
dalam	O
penggerebekan	O
pemerintah	O
.	O

Kini	O
,	O
parpol	O
baru	O
ini	O
sedang	O
melakukan	O
konsolidasi	O
dengan	O
membentuk	O
infrastruktur	O
partai	O
dan	O
melengkapi	O
berkas	O
yang	O
disyaratkan	O
oleh	O
Kementerian	O
Hukum	O
dan	O
Hak	O
Asasi	O
Manusia	O
.	O

"	O
Ini	O
kan	O
politik	O
,	O
ada	O
yang	O
dibicarakan	O
di	O
publik	O
dan	O
ada	O
yang	O
dibicarakan	O
di	O
meja	O
,	O
kan	O
gitu	O
.	O
Jadi	O
tidak	O
usah	O
khawatir	O
soal	O
seperti	O
ini	O
,	O
"	O
katanya	O
.	O

"	O
Kita	O
imbau	O
mulai	O
kita	O
biasakan	O
,	O
masyarakat	O
yang	O
memiliki	O
kemampuan	O
ekonomi	O
lebih	O
bagus	O
kita	O
dorong	O
untuk	O
menggunakan	O
non	O
PSO	O
(	O
BBM	O
non	O
subsidi	O
)	O
,	O
kita	O
minta	O
kesadaran	O
ini	O
untuk	O
membantu	O
pemerintah	O
dalam	O
rangka	O
menekan	O
subsidi	O
energi	O
,	O
"	O
kata	O
Direktur	O
Pemasaran	O
dan	O
Niaga	O
Pertamina	B-ORGANIZATION
Hanung	B-PERSON
Budya	I-PERSON
jelang	O
Raker	O
dengan	O
Komisi	O
VII	O
di	O
Gedung	B-LOCATION
DPR	I-LOCATION
-	I-LOCATION
RI	I-LOCATION
,	O
Senin	B-TIME
(	I-TIME
25/8/2014	I-TIME
)	I-TIME
.	O

Juru	O
bicara	O
militer	O
Israel	B-LOCATION
menyatakan	O
,	O
pesawat	O
-	O
pesawat	O
tempurnya	O
telah	O
melancarkan	O
16	B-QUANTITY
serangan	I-QUANTITY
sejak	O
Minggu	B-TIME
(	I-TIME
24/8	I-TIME
)	I-TIME
hingga	O
Senin	B-TIME
(	I-TIME
25/8	I-TIME
)	I-TIME
ini	O
.	O

TB	B-PERSON
menyebutkan	O
,	O
Jawa	B-LOCATION
Barat	I-LOCATION
menjadi	O
salah	O
satu	O
provinsi	O
terkorup	O
versi	O
beberapa	O
lembaga	O
pegiat	O
antikorupsi	O
.	O

"	O
Lagi	O
pula	O
,	O
apakah	O
KPK	O
pasti	O
benar	O
?	O
"	O
ujar	O
dia	O
.	O

Putusan	O
MK	B-ORGANIZATION
akan	O
dibacakan	O
Kamis	B-TIME
,	I-TIME
(	I-TIME
21/8/2014	I-TIME
)	I-TIME
.	O

Kala	O
itu	O
nama	O
Mendur	O
Bersaudara	O
sudah	O
terkenal	O
di	O
mana	O
-	O
mana	O
.	O

"	O
Oh	O
,	O
ternyata	O
ada	O
gumpalan	O
-	O
gumpalan	O
kelompok	O
yang	O
lingkupi	O
dia	O
,	O
ada	O
Sudirman	B-PERSON
Said	I-PERSON
,	O
Rini	B-PERSON
(	I-PERSON
Soemarno	I-PERSON
)	I-PERSON
,	O
Sofyan	B-PERSON
Djalil	I-PERSON
,	O
kok	O
bisa	O
-	O
bisanya	O
tangani	O
ekonomi	O
?	O
Sekolah	O
dimana	O
nih	O
?	O
Nah	O
yang	O
begini	O
-	O
begini	O
akhirnya	O
mengganggu	O
pemerintahan	O
itu	O
,	O
berdampak	O
pada	O
kebijakan	O
turunannya	O
,	O
"	O
tutur	O
Effendi	B-PERSON
.	O

Edukasi	O
dirancang	O
menjadi	O
dua	B-QUANTITY
tahapan	I-QUANTITY
yakni	O
level	O
I	O
dan	O
level	O
II	O
.	O

Great	B-ORGANIZATION
Northern	I-ORGANIZATION
Nekoosa	I-ORGANIZATION
naik	O
sebesar	O
$	B-QUANTITY
20.125	I-QUANTITY
per	I-QUANTITY
lembar	I-QUANTITY
saham	I-QUANTITY
,	O
menjadi	O
$	B-QUANTITY
62.875	I-QUANTITY
,	O
secara	O
umum	O
diatas	O
penawaran	O
$	B-QUANTITY
58	I-QUANTITY
per	I-QUANTITY
saham	I-QUANTITY
dari	O
Georgia	B-ORGANIZATION
-	I-ORGANIZATION
Pacific	I-ORGANIZATION
.	O

Memang	O
saat	O
ditemui	O
,	O
siang	O
tadi	O
,	O
Vena	I-PERSON
mengenakan	O
pakaian	O
terusan	O
hingga	O
selutut	O
berwarna	O
ungu	O
.	O

Untuk	O
menggapai	O
tersebut	O
,	O
harus	O
mengisi	O
waktu	O
dengan	O
aktivitas	O
produktif	O
.	O

Kedua	O
,	O
dugaan	O
suap	O
wisma	O
atlet	O
SEA	O
Games	O
di	O
Palembang	O
yang	O
melibatkan	O
Sekretaris	O
